,ID(n),count(s),n.I_CODE,n.N_Name,Weight,tf_idf_sum
1763,10172,5,"['GARD:0010435', 'OMIM:611818', 'UMLS:C2678485']","['LONG QT SYNDROME 9', 'LQT9']",1.77e-05,2.3804733643276328e-08
1764,10174,6,"['GARD:0010436', 'OMIM:611819', 'UMLS:C2678484']","['LONG QT SYNDROME 10', 'LQT10']",2.26e-05,3.307184659073561e-08
1765,10176,3,"['GARD:0010437', 'OMIM:611820', 'UMLS:C2678483']","['LONG QT SYNDROME 11', 'LQT11']",1.26e-05,1.5108118921029944e-08
1766,10192,43,"['GARD:0010445', 'OMIM:606003', 'ORPHA:101028', 'ORPHANET:101028', 'UMLS:C1291329']",TRANSALDOLASE DEFICIENCY,9.6e-05,9.381250988150501e-07
1767,10196,14,"['GARD:0010447', 'OMIM:603513']","['CEREBRAL PALSY SPASTIC QUADRIPLEGIC', 'SPASTIC QUADRIPLEGIC CEREBRAL PALSY', 'SPASTIC QUADRIPLEGIA CEREBRAL PALSY', 'SPASTIC TETRAPLEGIA CEREBRAL PALSY']",2.8899999999999998e-05,1.6317234525960047e-07
1768,10208,25,"['GARD:0010453', 'OMIM:168605', 'ORPHA:178509', 'ORPHANET:178509', 'UMLS:C1868594']","['PERRY SYNDROME', 'PARKINSONISM WITH ALVEOLAR HYPOVENTILATION AND MENTAL DEPRESSION']",6.02e-05,3.152281646249671e-07
1769,10216,26,"['GARD:0010457', 'OMIM:606176', 'UMLS:C1833104']","['PERMANENT NEONATAL DIABETES MELLITUS', 'PNDM', 'PERMANENT DIABETES MELLITUS OF INFANCY']",5.45e-05,4.029710234631969e-07
1770,10234,46,"['GARD:0010469', 'OMIM:607136', 'ORPHA:98759', 'ORPHANET:98759', 'UMLS:C1846707']","['SPINOCEREBELLAR ATAXIA 17', 'SCA 17', 'SPINOCEREBELLAR ATAXIA TYPE 17']",0.00010008,9.6114367608153e-07
1771,10238,17,"['GARD:0010471', 'OMIM:601954', 'UMLS:C1866008']","['LIMB-GIRDLE MUSCULAR DYSTROPHY, TYPE 2G', 'MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2G', 'LGMD2G']",4.11e-05,1.1010850075689006e-07
1772,10240,29,"['GARD:0010472', 'OMIM:236792', 'ORPHA:79314', 'ORPHANET:79314']","['L-2-HYDROXYGLUTARIC ACIDURIA', 'L-2-HYDROXYGLUTARIC ACIDEMIA']",7.65e-05,5.906397357144355e-07
1773,10242,42,"['GARD:0010474', 'OMIM:603516', 'ORPHA:98761', 'ORPHANET:98761', 'UMLS:C1963674']","['SPINOCEREBELLAR ATAXIA 10', 'SCA10', 'SPINOCEREBELLAR ATAXIA TYPE 10']",9.120000000000001e-05,8.596813642596263e-07
1774,10244,16,"['GARD:0010475', 'OMIM:604432', 'ORPHA:98767', 'ORPHANET:98767', 'UMLS:C1858351']","['SPINOCEREBELLAR ATAXIA 11', 'SCA11', 'SPINOCEREBELLAR ATAXIA TYPE 11']",4.1e-05,1.9102728878813247e-07
1775,10246,19,"['GARD:0010476', 'OMIM:604326', 'UMLS:C1858501']","['SPINOCEREBELLAR ATAXIA 12', 'SCA12', 'SPINOCEREBELLAR ATAXIA TYPE 12']",4.68e-05,1.9430619055092896e-07
1776,10248,17,"['GARD:0010477', 'OMIM:606658', 'ORPHA:98769', 'ORPHANET:98769']","['SPINOCEREBELLAR ATAXIA 15', 'SCA15', 'SPINOCEREBELLAR ATAXIA TYPE 15', 'SCA16 (FORMERLY)', 'SPINOCEREBELLAR ATAXIA 16 (FORMERLY)']",4.2499999999999996e-05,1.5381220802690943e-07
1777,10250,26,"['GARD:0010480', 'OMIM:117360', 'ORPHA:208513', 'ORPHANET:208513']","['SPINOCEREBELLAR ATAXIA 29', 'SCA29', 'SPINOCEREBELLAR ATAXIA TYPE 29', 'CEREBELLAR VERMIS APLASIA', 'ACV', 'CEREBELLAR ATAXIA EARLY-ONSET NONPROGRESSIVE', 'APLASIA OF CEREBELLAR VERMIS', 'CONGENITAL NONPROGRESSIVE SPINOCEREBELLAR ATAXIA']",6.35e-05,3.921323900858575e-07
1778,10258,29,"['GARD:0010484', 'OMIM:613135', 'ORPHA:238455', 'ORPHANET:238455', 'UMLS:C2751067']","['DOPAMINE TRANSPORTER DEFICIENCY SYNDROME', 'PARKINSONISM-DYSTONIA INFANTILE', 'INFANTILE PARKINSONISM-DYSTONIA', 'DTDS', 'PKDYS', 'SLC6A3-RELATED DOPAMINE TRANSPORTER DEFICIENCY SYNDROME', 'DAT DEFICIENCY']",6.36e-05,3.815875074706723e-07
1779,10264,4,"['GARD:0010487', 'OMIM:611755', 'UMLS:C1857821']","['LEBER CONGENITAL AMAUROSIS 10', 'LCA10', 'AMAUROSIS CONGENITA OF LEBER, TYPE 10', 'LEBER CONGENITAL AMAUROSIS TYPE 10']",1.5399999999999998e-05,2.8715739068082553e-08
1780,10268,4,"['GARD:0010489', 'OMIM:610612', 'UMLS:C1857743']","['LEBER CONGENITAL AMAUROSIS 12', 'LCA12', 'AMAUROSIS CONGENITA OF LEBER, TYPE 12', 'LEBER CONGENITAL AMAUROSIS TYPE 12']",1.7199999999999998e-05,2.5993641357029316e-08
1781,10302,30,"['GARD:0010508', 'OMIM:602522', 'ORPHA:89938', 'ORPHANET:89938', 'UMLS:C1865270']","['BARTTER SYNDROME TYPE 4', 'BARTTER SYNDROME WITH SENSORINEURAL DEAFNESS', 'BSND']",7.38e-05,5.242007883247436e-07
1782,10304,17,"['GARD:0010509', 'OMIM:608709', 'ORPHA:79087', 'ORPHANET:79087']","['BARRAQUER-SIMONS SYNDROME', 'APL', 'LIPODYSTROPHY PARTIAL ACQUIRED', 'LIPODYSTROPHY CEPHALOTHORACIC TYPE', 'LIPODYSTOPHY PARTIAL PROGRESSIVE']",4.29e-05,1.7325676985146167e-07
1783,10306,27,"['GARD:0010510', 'OMIM:143100', 'UMLS:C0751208', 'ORPHA:248111', 'ORPHANET:248111']","['JUVENILE HUNTINGTON DISEASE', 'JHD', 'HUNTINGTON DISEASE, JUVENILE ONSET', 'JUVENILE ONSET HD', 'JUVENILE HUNTINGTON CHOREA']",5.7999999999999994e-05,3.7904475405316294e-07
1784,10309,5,"['GARD:0010511', 'OMIM:136900', 'UMLS:C1850938']","['FUNDUS DYSTROPHY, PSEUDOINFLAMMATORY, OF SORSBY', 'SFD', 'MACULAR DYSTROPHY, HEMORRHAGIC', ""SORSBY'S PSEUDOINFLAMMATORY MACULAR DYSTROPHY""]",1.58e-05,2.6672661001141772e-08
1785,10314,25,"['GARD:0010513', 'OMIM:612813', 'ORPHA:171866', 'ORPHANET:171866', 'UMLS:C2748544']","['SPONDYLOEPIMETAPHYSEAL DYSPLASIA, AGGRECAN TYPE', 'SEMD, AGGRECAN TYPE']",5.31e-05,3.1045562842702214e-07
1786,10316,33,"['GARD:0010514', 'OMIM:612780', 'ORPHA:199343', 'ORPHANET:199343', 'UMLS:C2748572']","['SESAME SYNDROME', 'SEIZURES, SENSORINEURAL DEAFNESS, ATAXIA, MENTAL RETARDATION AND ELECTROLYTE IMBALANCE', 'EPILEPSY, ATAXIA, SENSORINEURAL DEAFNESS AND TUBULOPATHY', 'EAST SYNDROME', 'SEIZURES - SENSORINEURAL DEAFNESS - ATAXIA - INTELLECTUAL DISABILITY - ELECTROLYTE IMBALANCE', 'SEIZURES-SENSORINEURAL DEAFNESS-ATAXIA-INTELLECTUAL DISABILITY-ELECTROLYTE IMBALANCE SYNDROME', 'EPILEPSY-ATAXIA-SENSORINEURAL DEAFNESS-TUBULOPATHY SYNDROME']",7.759999999999999e-05,6.663114831234798e-07
1787,10320,16,"['GARD:0010516', 'OMIM:612852', 'ORPHA:210115', 'ORPHANET:210115', 'UMLS:C2748507']","['DEFICIENCY OF INTERLEUKIN-1 RECEPTOR ANTAGONIST', 'DIRA', 'INTERLEUKIN 1 RECEPTOR ANTAGONIST DEFICIENCY']",4.48e-05,1.669868417083483e-07
1788,10330,7,"['GARD:0010522', 'OMIM:613076', 'UMLS:C2751320']","['MYOPATHY, MITOCHONDRIAL PROGRESSIVE, WITH CONGENITAL CATARACT, HEARING LOSS, AND DEVELOPMENTAL DELAY', 'MYOPATHY WITH CATARACT AND COMBINED RESPIRATORY-CHAIN DEFICIENCY', 'MITOCHONDRIAL COMPLEX DEFICIENCY, COMBINED']",1.9e-05,5.5595430207958024e-08
1789,10332,15,"['GARD:0010523', 'OMIM:612783']",IMMUNE DYSFUNCTION WITH T-CELL INACTIVATION DUE TO CALCIUM ENTRY DEFECT 2,3.5799999999999996e-05,1.4846661145727854e-07
1790,10334,15,"['GARD:0010524', 'OMIM:612782']",IMMUNE DYSFUNCTION WITH T-CELL INACTIVATION DUE TO CALCIUM ENTRY DEFECT 1,3.5799999999999996e-05,1.2985303038571156e-07
1791,10342,19,"['GARD:0010529', 'OMIM:601419', 'ORPHA:593', 'ORPHANET:593', 'UMLS:C2678065']","['MYOFIBRILLAR MYOPATHY', 'DESMINOPATHY (TYPE)', 'ALPHA BETA CRYSTALLINOPATHY (TYPE)', 'MYOTILINOPATHY (TYPE)', 'ZASPOPATHY (TYPE)', 'FILAMINOPATHY (TYPE)', 'DESMIN STORAGE MYOPATHY (FORMER NAME)', 'DESMIN RELATED MYOPATHY (FORMER NAME)', 'PROTEIN SURPLUS MYOPATHY (FORMER NAME)']",4.7600000000000005e-05,2.1085106684048714e-07
1792,10346,21,"['GARD:0010533', 'OMIM:314250', 'ORPHA:53351', 'ORPHANET:53351', 'UMLS:C1839130']","['X-LINKED DYSTONIA-PARKINSONISM/LUBAG', 'DYT3', 'DYSTONIA-PARKINSONISM, X-LINKED', 'XDP', 'TORSION DYSTONIA-PARKINSONISM, FILIPINO TYPE', 'X-LINKED TORSION DYSTONIA-PARKINSONISM SYNDROME', 'X-LINKED DYSTONIA-PARKINSONISM SYNDROME', 'LUBAG', 'DYT-TAF1', 'DYSTONIA 3, TORSION, X-LINKED']",5.3500000000000006e-05,1.441986282395314e-07
1793,10348,40,"['GARD:0010534', 'OMIM:192315', 'ORPHA:247691', 'ORPHANET:247691']","['HEREDITARY ENDOTHELIOPATHY, RETINOPATHY, NEPHROPATHY, AND STROKE', 'HERNS', 'RETINAL VASCULOPATHY AND CEREBRAL LEUKOENCEPHALOPATHY', 'RETINAL VASCULOPATHY WITH CEREBRAL LEUKOENCEPHALOPATHY AND SYSTEMIC MANIFESTATIONS', 'RVCL', 'RVCL-S']",0.000100896,8.73027471170772e-07
1794,10355,22,"['GARD:0010539', 'OMIM:612067', 'ORPHA:210571', 'ORPHANET:210571', 'UMLS:C2677567']","['DYT-PRKRA', 'DYT16', 'YOUNG-ONSET DYSTONIA-(PARKINSONISM)', 'DYSTONIA-16']",5.1e-05,2.55224898799563e-07
1795,10357,12,"['GARD:0010541', 'ORPHA:98811', 'ORPHANET:98811', 'UMLS:C1842534']","['PAROXYSMAL EXERTION-INDUCED DYSKINESIA', 'DYT18', 'PED', 'PAROXYSMAL EXERCISE-INDUCED DYSTONIA', 'DYSTONIA 18', 'DYT-SLC2A1']",3.13e-05,6.456462999646148e-08
1796,10363,11,"['GARD:0010544', 'OMIM:601650', 'UMLS:C1866552']","['PARAGANGLIOMAS 2', 'PGL2', 'GLOMUS TUMORS, FAMILIAL, 2', 'SDHAF2-RELATED HEREDITARY PARAGANGLIOMA-PHEOCHROMOCYTOMA SYNDROME (PARAGANGLIOMAS 2)']",3.53e-05,6.791758609597935e-08
1797,10365,18,"['GARD:0010545', 'OMIM:605373', 'UMLS:C1854336']","['PARAGANGLIOMAS 3', 'PGL3', 'GLOMUS TUMORS, FAMILIAL, 3', 'SDHC-RELATED HEREDITARY PARAGANGLIOMA-PHEOCHROMOCYTOMA SYNDROME (PARAGANGLIOMAS 3)']",5.3200000000000006e-05,1.4316728068466558e-07
1798,10367,20,"['GARD:0010546', 'OMIM:115310', 'UMLS:C1861848']","['PARAGANGLIOMAS 4', 'PGL4', 'PHEOCHROMOCYTOMA, EXTRAADRENAL AND CERVICAL PARAGANGLIOMA', 'SDHB-RELATED HEREDITARY PARAGANGLIOMA-PHEOCHROMOCYTOMA SYNDROME', 'PARAGANGLIOMAS, HEREDITARY EXTRAADRENAL', 'PHEOCHROMOCYTOMA, FAMILIAL EXTRAADRENAL', 'PARAGANGLIOMA, FAMILIAL MALIGNANT']",5.93e-05,1.8720359166531676e-07
1799,10385,40,"['GARD:0010557', 'OMIM:608363', 'ORPHA:1727', 'ORPHANET:1727', 'UMLS:C2675369']","['22Q11.2 DUPLICATION SYNDROME', '22Q11.2 DUPLICATION', '22Q11.2 MICRODUPLICATION SYNDROME', 'CHROMOSOME 22Q11.2 DUPLICATION SYNDROME']",8.22e-05,9.031820469927781e-07
1800,10409,61,"['GARD:0010572', 'OMIM:300243', 'ORPHA:85278', 'ORPHANET:85278', 'UMLS:C2678194']","['CHRISTIANSON SYNDROME', 'INTELLECTUAL DISABILITY X-LINKED SYNDROMIC CHRISTIANSON TYPE', 'MRXS CHRISTIANSON', 'ANGELMAN-LIKE SYNDROME X-LINKED', 'INTELLECTUAL DISABILITY MICROCEPHALY EPILEPSY AND ATAXIA SYNDROME', 'X-LINKED ANGELMAN-LIKE SYNDROME', 'X-LINKED INTELLECTUAL DISABILITY - CRANIOFACIAL DYSMORPHISM - EPILEPSY - OPHTHALMOPLEGIA - CEREBELLAR ATROPHY', 'X-LINKED INTELLECTUAL DISABILITY, SOUTH AFRICAN TYPE', 'X-LINKED INTELLECTUAL DISABILITY-CRANIOFACIAL DYSMORPHISM-EPILEPSY-OPHTHALMOPLEGIA-CEREBELLAR ATROPHY SYNDROME']",0.000116297,1.4594366965973449e-06
1801,10413,8,"['GARD:0010574', 'OMIM:300600', 'UMLS:C0268505']","['ALAND ISLAND EYE DISEASE', 'AIED', 'FORSIUS ERIKSSON TYPE OCULAR ALBINISM']",2.3100000000000002e-05,5.113863205958882e-08
1802,10422,9,"['GARD:0010578', 'OMIM:605258', 'ORPHA:101089', 'ORPHANET:101089', 'UMLS:C1720956']","['IMMUNODEFICIENCY WITH HYPER IGM TYPE 2', 'HIGM2', 'HYPER IGM SYNDROME 2']",2.8300000000000003e-05,5.832706952055468e-08
1803,10425,11,"['GARD:0010579', 'OMIM:606843', 'ORPHA:101090', 'ORPHANET:101090', 'UMLS:C1720957']","['IMMUNODEFICIENCY WITH HYPER IGM TYPE 3', 'HIGM3', 'HYPER IGM SYNDROME 3']",3.6099999999999997e-05,7.781419229239357e-08
1804,10429,10,"['GARD:0010581', 'OMIM:608106', 'ORPHA:101092', 'ORPHANET:101092', 'UMLS:C1720958']","['IMMUNODEFICIENCY WITH HYPER IGM TYPE 5', 'HIGM5', 'HYPER IGM SYNDROME 5']",3.12e-05,6.633402216830505e-08
1805,10433,25,"['GARD:0010583', 'OMIM:607626', 'ORPHA:59303', 'ORPHANET:59303', 'UMLS:C1843355']","['ICHTHYOSIS, LEUKOCYTE VACUOLES, ALOPECIA, AND SCLEROSING CHOLANGITIS', 'NISCH SYNDROME', 'NEONATAL ICHTHYOSIS-SCLEROSING CHOLANGITIS SYNDROME', 'ILVASC', 'ICHTHYOSIS-SCLEROSING CHOLANGITIS SYNDROME']",5.8899999999999995e-05,2.892346799242413e-07
1806,10439,50,"['GARD:0010586', 'OMIM:610168', 'UMLS:C2674876']","['LOEYS-DIETZ SYNDROME TYPE 2', 'LOEYS-DIETZ SYNDROME 2']",0.000105529,1.2142475754417578e-06
1807,10441,41,"['GARD:0010587', 'OMIM:169500', 'UMLS:C1868512', 'ORPHA:99027', 'ORPHANET:99027']","['AUTOSOMAL DOMINANT LEUKODYSTROPHY WITH AUTONOMIC DISEASE', 'LEUKODYSTROPHY, DEMYELINATING, ADULT-ONSET, AUTOSOMAL DOMINANT', 'PELIZAEUS-MERZBACHER DISEASE, AUTOSOMAL DOMINANT OR LATE-ONSET TYPE', 'MULTIPLE SCLEROSIS-LIKE DISORDER', 'AUTOSOMAL DOMINANT ADULT-ONSET DEMYELINATING LEUKODYSTROPHY', 'ADLD', 'ADULT-ONSET AUTOSOMAL DOMINANT LEUKODYSTROPHY', 'ADULT-ONSET AUTOSOMAL DOMINANT DEMYELINATING LEUKODYSTROPHY']",9.67e-05,9.238115952612326e-07
1808,10443,23,"['GARD:0010588', 'UMLS:C2674127', 'OMIM:614816']","['LOEYS-DIETZ SYNDROME TYPE 4', 'LOEYS-DIETZ SYNDROME 4']",5.3500000000000006e-05,2.915802317873512e-07
1809,10445,19,"['GARD:0010590', 'OMIM:609432', 'ORPHA:157801', 'ORPHANET:157801', 'UMLS:C1836206']","['SYNDACTYLY TYPE 9', 'SYNDACTYLY MESOAXIAL SYNOSTOTIC WITH PHALANGEAL REDUCTION', 'MSSD', 'SYNDACTYLY MALIK-PERCIN TYPE']",5.05e-05,1.6455156704874015e-07
1810,10451,16,"['GARD:0010593', 'OMIM:613070', 'UMLS:C2751567', 'ORPHA:217371', 'ORPHANET:217371']","['TRANSIENT INFANTILE LIVER FAILURE', 'ACUTE INFANTILE LIVER FAILURE', 'ACUTE INFANTILE LIVER FAILURE DUE TO SYNTHESIS DEFECT OF MTDNA-ENCODED PROTEINS', 'ACUTE INFANTILE LIVER FAILURE DUE TO SYNTHESIS DEFECT OF MITOCHONDRIAL DNA-ENCODED PROTEINS']",3.78e-05,1.522942605566056e-07
1811,10453,5,"['GARD:0010594', 'OMIM:613068', 'ORPHA:217382', 'ORPHANET:217382', 'UMLS:C2751584']","['CEREBRAL FOLATE DEFICIENCY', 'CEREBRAL FOLATE DEFICIENCY SYNDROME', 'NEURODEGENERATION DUE TO CEREBRAL FOLATE TRANSPORT DEFICIENCY', 'CEREBRAL FOLATE TRANSPORT DEFICIENCY']",1.3800000000000002e-05,3.325787400208592e-08
1812,10455,12,"['GARD:0010595', 'OMIM:608980', 'ORPHA:217266', 'ORPHANET:217266', 'UMLS:C2750433']","['BIFID NOSE WITH OR WITHOUT ANORECTAL AND RENAL ANOMALIES', 'BNAR SYNDROME']",3.1e-05,6.524453177022974e-08
1813,10459,16,"['GARD:0010597', 'ORPHA:99429', 'ORPHANET:99429', 'UMLS:C0936016']","['COMPLETE ANDROGEN INSENSITIVITY SYNDROME', 'CAIS', 'ANDROGEN INSENSITIVITY SYNDROME, COMPLETE']",4.0799999999999996e-05,1.0936908936120297e-07
1814,10465,20,"['GARD:0010601', 'UMLS:C2751608', 'OMIM:613038']","['PITUITARY HORMONE DEFICIENCY, COMBINED 1', 'CPHD1']",4.1e-05,2.8611553024957445e-07
1815,10467,32,"['GARD:0010602', 'ORPHA:95494', 'ORPHANET:95494']","['COMBINED PITUITARY HORMONE DEFICIENCIES, GENETIC FORMS', 'FAMILIAL CONGENITAL HYPOPITUITARISM', 'MULTIPLE PITUITARY HORMONE DEFICIENCIES, GENETIC FORMS']",8.44e-05,3.8309847481370565e-07
1816,10469,13,"['GARD:0010603', 'OMIM:221750', 'UMLS:C1857330', 'ORPHA:231720', 'ORPHANET:231720']","['PITUITARY HORMONE DEFICIENCY, COMBINED 3', 'CPHD3', 'WINKELMANN-BETHGE-PFEIFFER SYNDROME', 'NON-ACQUIRED COMBINED PITUITARY HORMONE DEFICIENCY-SENSORINEURAL HEARING LOSS-SPINE ABNORMALITIES SYNDROME', 'NON-ACQUIRED COMBINED PITUITARY HORMONE DEFICIENCY-DEAFNESS-RIGID CERVICAL SPINE SYNDROME']",3.5100000000000006e-05,1.1839533719043642e-07
1817,10471,9,"['GARD:0010604', 'OMIM:262700', 'UMLS:C2678408', 'ORPHA:85442', 'ORPHANET:85442']","['PITUITARY HORMONE DEFICIENCY, COMBINED 4', 'CPHD4', 'PITUITARY HORMONE DEFICIENCY, COMBINED WITH OR WITHOUT CEREBELLAR DEFECTS', 'SHORT STATURE, PITUITARY AND CEREBELLAR DEFECTS AND SMALL SELLA TURCICA', 'SHORT STATURE-PITUITARY AND CEREBELLAR DEFECTS-SMALL SELLA TURCICA SYNDROME']",2.75e-05,6.692464170605209e-08
1818,10473,45,"['GARD:0010605', 'OMIM:607778', 'ORPHA:63446', 'ORPHANET:63446', 'UMLS:C1843096']","['ACROCAPITOFEMORAL DYSPLASIA', 'ACFD']",9.85e-05,7.670661085007772e-07
1819,10479,25,"['GARD:0010608', 'OMIM:108721', 'ORPHA:56305', 'ORPHANET:56305']","['ATELOSTEOGENESIS TYPE 3', 'AOIII', 'AO3']",5.67e-05,3.1767756261183786e-07
1820,10481,44,"['GARD:0010609', 'OMIM:270450', 'UMLS:C1849157']","['INSULIN-LIKE GROWTH FACTOR 1 RESISTANCE TO', 'SOMATOMEDIN END-ORGAN INSENSITIVITY TO', 'SOMATOMEDIN-C RESISTANCE TO', 'IGF-1 RESISTANCE']",8.22e-05,9.710821373626559e-07
1821,10485,25,"['GARD:0010611', 'OMIM:608728', 'ORPHA:156728', 'ORPHANET:156728', 'UMLS:C1837481']","['SPONDYLOEPIMETAPHYSEAL DYSPLASIA MATRILIN-3 RELATED', 'SEMD MATN3-RELATED', 'SPONDYLOEPIMETAPHYSEAL DYSPLASIA MATRILIN-3 TYPE']",5.660000000000001e-05,2.2534127255141772e-07
1822,10489,30,"['GARD:0010614', 'OMIM:300100', 'ORPHA:139399', 'ORPHANET:139399', 'UMLS:C1527231']","['ADRENOMYELONEUROPATHY', 'AMN']",7e-05,4.1889418312765405e-07
1823,10494,50,"['GARD:0010616', 'OMIM:271665', 'UMLS:C1849011', 'ORPHA:93358', 'ORPHANET:93358']","['SPONDYLOMETAEPIPHYSEAL DYSPLASIA SHORT LIMB-HAND TYPE', 'SMED-SL', 'SMED SHORT LIMB-HAND TYPE', 'SMED TYPE 2', 'SPONDYLOMETAEPIPHYSEAL DYSPLASIA SHORT LIMB-ABNORMAL CALCIFICATION TYPE', 'SMED SHORT LIMB-ABNORMAL CALCIFICATION TYPE', 'SPONDYLOEPIMETAPHYSEAL DYSPLASIA - SHORT LIMB - ABNORMAL CALCIFICATION', 'SPONDYLOEPIMETAPHYSEAL DYSPLASIA-SHORT LIMB-ABNORMAL CALCIFICATION SYNDROME']",0.000104885,1.0453806372175392e-06
1824,10498,27,"['GARD:0010618', 'OMIM:602111', 'ORPHA:93356', 'ORPHANET:93356', 'UMLS:C1865832']","['SPONDYLOEPIMETAPHYSEAL DYSPLASIA MISSOURI TYPE', 'SEMD MISSOURI TYPE', 'MISSOURI TYPE OF SPONDYLOEPIMETAPHYSEAL DYSPLASIA', 'SEMD, MISSOURI TYPE', 'SPONDYLOEPIMETAPHYSEAL DYSPLASIA TYPE 2', 'SPONDYLOEPIMETAPHYSEAL DYSPLASIA, MISSOURI TYPE']",6.28e-05,3.3906738720964577e-07
1825,10500,12,"['GARD:0010619', 'OMIM:259440', 'UMLS:C1850169']","['OSTEOGENESIS IMPERFECTA TYPE IX', 'OI TYPE IX', 'OI 9', 'OSTEOGENESIS IMPERFECTA SILLENCE TYPE II/III WITHOUT ABNORMALITY OF TYPE I COLLAGEN', 'OSTEOGENESIS IMPERFECTA TYPE 9']",2.9600000000000005e-05,8.63007584379157e-08
1826,10502,25,"['GARD:0010620', 'OMIM:607326', 'ORPHA:178355', 'ORPHANET:178355', 'UMLS:C1846431']","['SMITH MCCORT DYSPLASIA', 'SMITH-MCCORT DWARFISM']",5.9699999999999994e-05,2.9725027855520584e-07
1827,10506,15,"['GARD:0010622', 'OMIM:250460', 'ORPHA:1838', 'ORPHANET:1838', 'UMLS:C1834821']","['METAPHYSEAL DYSPLASIA WITHOUT HYPOTRICHOSIS', 'CARTILAGE-HAIR HYPOPLASIA-LIKE SKELETAL DYSPLASIA WITHOUT HYPOTRICHOSIS OR IMMUNODEFICIENCY', 'CARTILAGE-HAIR HYPOPLASIA VARIANT, SKELETAL MANIFESTATIONS ONLY', 'CHHV']",3.52e-05,1.1763870491811649e-07
1828,10510,16,"['GARD:0010624', 'OMIM:184100', 'ORPHA:93284', 'ORPHANET:93284', 'UMLS:C1866717']",AUTOSOMAL DOMINANT SPONDYLOEPIPHYSEAL DYSPLASIA TARDA,3.53e-05,9.819038241919075e-08
1829,10516,45,"['GARD:0010627', 'OMIM:608747', 'ORPHA:73272', 'ORPHANET:73272', 'UMLS:C1837475']","['INSULIN-LIKE GROWTH FACTOR I DEFICIENCY', 'IGF1 DEFICIENCY', 'GROWTH RETARDATION WITH SENSORINEURAL DEAFNESS AND MENTAL RETARDATION']",9.03e-05,9.918310543018944e-07
1830,10518,18,"['GARD:0010628', 'OMIM:610965', 'UMLS:C1970416']","['XFE PROGEROID SYNDROME', 'XPF-ERCC1 PROGEROID SYNDROME']",4.22e-05,1.6431584606641294e-07
1831,10548,11,"['GARD:0010643', 'OMIM:606864', 'ORPHA:97286', 'ORPHANET:97286', 'UMLS:C1847319', 'MESH:C564650']","['PARAGANGLIOMA AND GASTRIC STROMAL SARCOMA', 'CARNEY-STRATAKIS SYNDROME', 'PARAGANGLIOMA AND GASTROINTESTINAL STROMAL TUMOR', 'PARAGANGLIOMA AND GIST', 'CARNEY-STRATAKIS DYAD OF PARAGANGLIOMA AND GASTRIC STROMAL SARCOMA', 'CARNEY DYAD']",3.04e-05,7.736262146199912e-08
1832,10554,44,"['GARD:0010647', 'OMIM:608940', 'ORPHA:85167', 'ORPHANET:85167', 'UMLS:C1837073']","['SPONDYLOMETAPHYSEAL DYSPLASIA WITH CONE-ROD DYSTROPHY', 'SMD-CRD']",9.590000000000001e-05,8.296637850368167e-07
1833,10556,9,"['GARD:0010648', 'OMIM:610024', 'UMLS:C1864900']","['RETINAL CONE DYSTROPHY 3A', 'RCD3A', 'CONE DYSTROPHY WITH NIGHT BLINDNESS AND SUPERNORMAL ROD RESPONSES PDE6H-RELATED']",2.9999999999999997e-05,9.686270770559968e-08
1834,10558,10,"['GARD:0010649', 'OMIM:610356', 'UMLS:C1835897']","['RETINAL CONE DYSTROPHY 3B', 'RCD3B', 'CONE DYSTROPHY WITH NIGHT BLINDNESS AND SUPERNORMAL ROD RESPONSES KCNV2 RELATED']",3.07e-05,9.015574882452735e-08
1835,10560,8,"['GARD:0010650', 'OMIM:610478', 'UMLS:C1864849']","['RETINAL CONE DYSTROPHY 4', 'RCD4']",2.8600000000000004e-05,5.990323571379252e-08
1836,10564,9,"['GARD:0010652', 'OMIM:304020']","['CONE-ROD DYSTROPHY X-LINKED 1', 'CORDX1', 'CONE DYSTROPHY X-LINKED 1', 'COD1']",2.9600000000000005e-05,7.947254814199295e-08
1837,10566,4,"['GARD:0010653', 'OMIM:604116', 'UMLS:C1858806']","['CONE-ROD DYSTROPHY 3', 'CORD3']",1.74e-05,9.94930717587251e-09
1838,10568,14,"['GARD:0010654', 'OMIM:300476', 'UMLS:C1845407']","['CONE-ROD DYSTROPHY X-LINKED 3', 'CORDX3']",4.31e-05,1.3245824654936916e-07
1839,10570,6,"['GARD:0010655', 'OMIM:600977', 'UMLS:C1832976']","['CONE-ROD DYSTROPHY 5', 'CORD5']",2.1600000000000003e-05,3.934334528035367e-08
1840,10572,12,"['GARD:0010656', 'OMIM:601777', 'UMLS:C1866293']",CONE-ROD DYSTROPHY 6,3.65e-05,1.1904103726244711e-07
1841,10574,2,"['GARD:0010657', 'OMIM:125851', 'UMLS:C1841962']","['MATURITY-ONSET DIABETES OF THE YOUNG,  TYPE 2', 'MODY2', 'MODY TYPE 2', 'DIABETES MELLITUS MODY TYPE 2', 'TYPE 2 MATURITY-ONSET DIABETES OF THE YOUNG', 'MODY GLUCOKINASE-RELATED']",1.34e-05,1.2693548851222808e-08
