,ID(n),count(s),d.id,n.I_CODE,n.N_Name,Weight,tf_idf_sum
4723,102681,2,HP:0002707,"['HP:0000229', 'UMLS:C1857699', 'UMLS:C4280267', 'HP:0002707']","['PALATAL ANGIOECTASIA', 'PALATE TELEANGIECTASES', 'TELANGIECTASIA OF THE ROOF OF THE MOUTH', 'PALATE TELANGIECTASES', 'PALATAL TELANGIECTASIA', 'PALATAL SPIDER VEINS', 'SPIDER VEINS OF THE ROOF OF THE MOUTH', 'PALATE TELANGIECTASIA']",2.07e-05,1.349178997181593e-08
4724,107023,3,HP:0002248,"['UMLS:C0018926', 'MESH:D006396', 'SNOMEDCT_US:8765009', 'HP:0002248']","['VOMITTING BLOOD', 'HEMATEMESIS']",1.88e-05,1.9451323108068706e-08
4725,69716,1,HP:0002626,"['UMLS:C1857692', 'HP:0002626']",VENOUS VARICOSITIES OF CELIAC AND MESENTERIC VESSELS,1.29e-05,5.219940487499688e-09
4726,67378,2,HP:0001232,"['UMLS:C1838167', 'HP:0001232']","['NAIL BED TELANGIECTASES', 'NAIL BED TELANGIECTASIA']",1.9399999999999997e-05,1.2644479490494156e-08
4727,121988,2,HP:0006107,"['HP:0006246', 'UMLS:C1861248', 'HP:0006107']","['FINGER PAD TELANGIECTASES', 'SMALL DILATED BLOOD VESSELS IN FINGERPADS', 'FINGERPAD TELANGIECTASES']",1.4999999999999999e-05,9.776659399866617e-09
4728,50565,2,HP:0000471,"['UMLS:C0854242', 'HP:0000471']","['GI ANGIODYSPLASIA', 'GASTROINTESTINAL ANGIODYSPLASIA']",1.6899999999999997e-05,1.1015036257183053e-08
4729,78604,2,HP:0006574,"['HP:0006569', 'SNOMEDCT_US:84150000', 'UMLS:C0520557', 'HP:0006574']","['LIVER ARTERIOVENOUS MALFORMATION', 'HEPATIC ARTERIOVENOUS MALFORMATION']",2.3800000000000003e-05,1.55122995811217e-08
4730,88445,1,HP:0005213,"['UMLS:C1842406', 'HP:0005213']","['PANCREATIC CALCIFICATIONS', 'PANCREATIC CALCIFICATION']",2.07e-05,2.7668154078428786e-09
4731,92040,1,http://purl.obolibrary.org/obo/HP_0030247,"['UMLS:C4022560', 'HP:0030247']","['BLOOD CLOT IN SPLANCHNIC VEIN', 'SPLANCHNIC VEIN THROMBOSIS']",4.1200000000000005e-05,5.506898299667953e-09
4732,68474,2,HP:0100027,"['SNOMEDCT_US:234689009', 'SNOMEDCT_US:235494005', 'SNOMEDCT_US:233870001', 'MESH:D050500', 'UMLS:C0149521', 'HP:0100027']","['RECURRING PANCREAS INFLAMMATION', 'RECURRING PANCREATITIS', 'RECURRENT PANCREATITIS']",1.4499999999999998e-05,5.588757089587243e-09
4733,70083,1,HP:0012379,"['UMLS:C4022922', 'HP:0012379']",ABNORMAL ENZYME/COENZYME ACTIVITY,0.000406557,5.4341457573254945e-08
4734,88076,1,HP:0005206,"['UMLS:C0030299', 'SNOMEDCT_US:111374002', 'MESH:D010192', 'HP:0005206']",PANCREATIC PSEUDOCYST,1.55e-05,2.0717699913799336e-09
4735,64603,1,HP:0004444,"['HP:0004816', 'UMLS:C0553720', 'SNOMEDCT_US:17235000', 'HP:0004444']",SPHEROCYTOSIS,2.64e-05,1.9703844707527247e-09
4736,68819,4,HP:0100031,"['SNOMEDCT_US:127018007', 'MESH:D013964', 'UMLS:C0040136', 'HP:0100031']","['NEOPLASIA OF THE THYROID GLAND', 'NEOPLASM OF THE THYROID GLAND']",4.5e-05,4.4284226267383156e-08
4737,79845,3,HP:0009944,"['HP:0004070', 'HP:0001244', 'UMLS:C4082168', 'HP:0009944']","['PARTIAL DUPLICATION OF THE THUMB BONES', 'PARTIAL DUPLICATION OF THE PHALANGES OF THE THUMB', 'BIFID THUMB', 'NOTCHING OF THUMB PHALANGES', 'PARTIAL DUPLICATION OF THUMB PHALANX']",4.03e-05,2.8339546279611874e-08
4738,94019,2,HP:0004757,"['MESH:D001281', 'UMLS:C0235480', 'SNOMEDCT_US:282825002', 'HP:0004757']","['ATRIAL FIBRILLATION, PAROXYSMAL', 'PAROXYSMAL ATRIAL FIBRILLATION']",1.57e-05,5.075870277765328e-09
4739,124633,3,HP:0012075,"['SNOMEDCT_US:33449004', 'UMLS:C0031212', 'MESH:D010554', 'HP:0012075']","['PERSONALITY DISORDER', 'SPECIFIC PERSONALITY DISORDERS']",3.5600000000000005e-05,2.077699500953037e-08
4740,61845,3,HP:0008301,"['UMLS:C1854774', 'HP:0008301']",DERMATAN SULFATE EXCRETION IN URINE,1.51e-05,9.616424858520586e-09
4741,100396,3,HP:0002786,"['MESH:D055089', 'UMLS:C0340231', 'SNOMEDCT_US:233788001', 'HP:0002786']",TRACHEOBRONCHOMALACIA,2.0300000000000002e-05,1.2825986223065476e-08
4742,113814,2,HP:0003541,"['UMLS:C4025598', 'HP:0003541']",URINARY GLYCOSAMINOGLYCAN EXCRETION,2.2100000000000002e-05,1.1779403862987781e-08
4743,116027,6,HP:0002159,"['UMLS:C1854827', 'HP:0002159']",HEPARAN SULFATE EXCRETION IN URINE,2.0300000000000002e-05,2.0725481222814303e-08
4744,60425,1,HP:0006379,"['UMLS:C1856029', 'HP:0006379']","['PROXIMAL TIBIAL HYPOPOLASIA', 'PROXIMAL TIBIAL HYPOPLASIA']",1.17e-05,2.435941336945573e-09
4745,120816,1,HP:0008986,"['SNOMEDCT_US:72424001', 'SNOMEDCT_US:702613006', 'UMLS:C0221360', 'HP:0008986']","['ABSENT DIAPHRAGM', 'AGENESIS OF DIAPHRAGM', 'AGENESIS OF THE DIAPHRAGM']",1.63e-05,3.393661862582294e-09
4746,120516,3,HP:0000136,"['UMLS:C1850327', 'HP:0000136']",BIFID UTERUS,1.56e-05,1.363569293486416e-08
4747,61602,1,HP:0009752,"['UMLS:C1856027', 'HP:0009752']","['CLEFT IN CRANIAL BASE', 'CLEFT IN SKULL BASE']",1.29e-05,2.6857814740681958e-09
4748,69912,4,HP:0009824,"['HP:0006364', 'HP:0003056', 'UMLS:C1837406', 'HP:0009824']","['SHORT ARMS', 'SHORTENING OF THE ARMS', 'UPPER LIMB UNDERGROWTH', 'HYPOPLASIA INVOLVING BONES OF THE UPPER LIMBS']",3.37e-05,2.3120027745663856e-08
4749,50537,5,HP:0000475,"['UMLS:C1853638', 'HP:0000475']","['WIDE NECK', 'BROAD NECK', 'INCREASED WIDTH OF NECK', 'THICK NECK']",1.83e-05,2.098948161381418e-08
4750,107603,1,HP:0006882,"['UMLS:C3278123', 'HP:0006882']",SEVERE HYDROCEPHALUS,1.06e-05,2.206921211249836e-09
4751,53709,1,HP:0008216,"['UMLS:C1856017', 'HP:0008216']","['ADRENAL GLAND DYSPLASIA', 'DYSPLASTIC ADRENAL GLANDS', 'ADRENAL GLAND DYSGENESIS']",1.9399999999999997e-05,4.039082216815736e-09
4752,59748,1,HP:0012238,"['UMLS:C1535978', 'HP:0012238']","['INCREASED CHYLOMICRONS', 'HYPERCHYLOMICRONEMIA', 'INCREASED CIRCULATING CHYLOMICRON LEVELS', 'INCREASED CIRCULATING CHYLOMICRON CONCENTRATION']",2.1899999999999997e-05,1.5597188467646422e-09
4753,82108,2,HP:0011944,"['UMLS:C4023113', 'HP:0011944']",SMALL VESSEL VASCULITIS,1.47e-05,9.102502696643122e-09
4754,106352,2,HP:0012726,"['UMLS:C4022754', 'HP:0012726']","['RECURRENT LOW POTASSIUM', 'EPISODIC HYPOKALEMIA']",1.4099999999999999e-05,4.724229355690625e-09
4755,124727,3,HP:0003694,"['UMLS:C4025578', 'HP:0003694']",LATE-ONSET PROXIMAL MUSCLE WEAKNESS,1.55e-05,7.0504889074936415e-09
4756,95307,2,HP:0000871,"['MESH:C580003', 'UMLS:C0242343', 'SNOMEDCT_US:32390006', 'HP:0000871']",PANHYPOPITUITARISM,1.73e-05,8.889163679456882e-09
4757,67443,1,HP:0012304,"['UMLS:C0265881', 'SNOMEDCT_US:60787001', 'HP:0012304']","['AORTIC ARCH HYPOPLASIA', 'UNDERDEVELOPED AORTIC ARCH', 'HYPOPLASTIC AORTIC ARCH']",1.7899999999999998e-05,1.6714926201483473e-09
4758,16343,3,HP:0011560,"['UMLS:C0344760', 'SNOMEDCT_US:23063005', 'HP:0011560']","['MITRAL VALVE ATRESIA', 'MITRAL ATRESIA']",3.3100000000000005e-05,1.4303287941495262e-08
4759,113729,1,HP:0010883,"['SNOMEDCT_US:51442005', 'UMLS:C0265843', 'HP:0010883']","['AORTIC ATRESIA', 'AORTIC VALVE ATRESIA']",1.57e-05,1.4660577729792767e-09
4760,61869,1,HP:0009769,"['HP:0004270', 'HP:0006139', 'UMLS:C1854952', 'HP:0009769']","['CONICAL BULLET-SHAPED DISTAL ENDS OF PHALANGES', 'BULLET-SHAPED PHALANGES OF THE HANDS', 'BULLET-SHAPED HAND BONES', 'BULLET-SHAPED PHALANGES OF THE HAND']",5.870000000000001e-05,1.9392061879660152e-08
4761,73255,1,HP:0008470,"['UMLS:C1854940', 'HP:0008470']","['NARROWNESS OF INTERPEDICULATE DISTANCES IN LOWER THORACIC REGIONS', 'LOWER THORACIC INTERPEDICULATE NARROWNESS']",1.28e-05,4.228592709704428e-09
4762,79291,1,HP:0009092,"['UMLS:C1854934', 'UMLS:C4280407', 'HP:0009092']","['INCREASING SIZE OF GUM RIDGE', 'PROGRESSIVE HYPERTROPHY OF ALVEOLAR PROCESS OF JAW', 'INCREASING OVERGROWTH OF GUM RIDGE', 'PROGRESSIVE ALVEOLAR RIDGE HYPERTROPY']",1.29e-05,4.261628590248994e-09
4763,114827,3,HP:0002196,"['UMLS:C0037928', 'SNOMEDCT_US:48522003', 'MESH:D013118', 'HP:0002196']",MYELOPATHY,3.9e-05,2.591872907297686e-08
4764,74655,1,HP:0004562,"['UMLS:C1854941', 'HP:0004562']",BEAKING OF VERTEBRAL BODIES T12-L3,1.1400000000000001e-05,3.766090382080507e-09
4765,60086,1,HP:0006362,"['UMLS:C1854948', 'HP:0006362']",VARUS DEFORMITY OF HUMERAL NECK,1.98e-05,6.5411043478240375e-09
4766,85344,4,HP:0000976,"['UMLS:C0013595', 'SNOMEDCT_US:43116000', 'SNOMEDCT_US:281104002', 'MESH:D004485', 'HP:0000976']",ECZEMATOID DERMATITIS,2.78e-05,1.571826437180017e-08
4767,54019,3,HP:0001821,"['HP:0008406', 'UMLS:C1843112', 'HP:0001821']","['BROAD NAIL', 'BROAD FINGERNAILS', 'WIDE FINGERNAILS']",1.52e-05,1.0808840748857201e-08
4768,114250,3,HP:0100555,"['UMLS:C4022025', 'HP:0100555']","['UNEVEN OR DISPROPORTIONATE GROWTH OF ONE BODY PART COMPARED TO ANOTHER', 'ASYMMETRIC GROWTH']",3.4200000000000005e-05,2.818813391149091e-08
4769,73682,1,HP:0004529,"['UMLS:C4025314', 'HP:0004529']","ATROPHIC, PATCHY ALOPECIA",1.1599999999999999e-05,3.937060379639728e-09
4770,66675,1,HP:0007850,"['UMLS:C0035320', 'SNOMEDCT_US:61267008', 'MESH:D015861', 'HP:0007850']",RETINAL VASCULAR PROLIFERATION,2.2800000000000002e-05,7.73836005653326e-09
4771,46971,1,HP:0011536,"['UMLS:C3178806', 'MESH:D059446', 'HP:0011536']",RIGHT ATRIAL ISOMERISM,2.59e-05,3.5827085401557362e-09
4772,12916,1,HP:0008122,"['UMLS:C4024730', 'HP:0008122']",CALCANEONAVICULAR FUSION,1.1400000000000001e-05,1.568872805372104e-09
4773,109215,1,HP:0011354,"['UMLS:C4021157', 'HP:0011354']","['GENERALISED ABNORMALITY OF SKIN', 'GENERALIZED ABNORMALITY OF SKIN']",7.509999999999998e-05,1.7512237111993453e-08
4774,102010,1,HP:0002726,"['UMLS:C2673462', 'HP:0002726']","['STAPHYLOCOCCUS AUREUS INFECTIONS, RECURRENT', 'RECURRENT STAPHYLOCOCCUS AUREUS INFECTIONS']",1.4099999999999999e-05,3.2879166881372537e-09
4775,87497,2,HP:0012532,"['UMLS:C0150055', 'MESH:D059350', 'SNOMEDCT_US:82423001', 'HP:0012532']","['LONG-LASTING PAIN', 'CHRONIC PAIN']",2.27e-05,9.358328260245909e-09
4776,75352,1,HP:0007089,"['UMLS:C1862359', 'HP:0007089']",FACIAL-LINGUAL FASCICULATIONS,2.2899999999999998e-05,4.620005558193013e-09
4777,110230,1,http://purl.obolibrary.org/obo/HP_0030454,"['UMLS:C0159104', 'SNOMEDCT_US:442770004', 'HP:0030454']","['ABNORMAL EOG', 'ABNORMAL ELECTROOCULOGRAM']",3.4899999999999995e-05,7.040969169473195e-09
4778,100178,3,HP:0002790,"['UMLS:C3806216', 'HP:0002790']","['IMPAIRED BREATHING IN NEWBORN', 'NEONATAL BREATHING DYSREGULATION']",1.7199999999999998e-05,1.116788583979303e-08
4779,106446,1,HP:0200096,"['UMLS:C1859292', 'HP:0200096']",['TRIANGULAR-SHAPED OPEN MOUTH'],1.47e-05,4.233231590126342e-09
4780,66113,3,HP:0100951,"['HP:0002420', 'UMLS:C4020922', 'HP:0100951']","['ENLARGED BASAL CISTERN', 'ENLARGED INTERPEDUNCULAR CISTERN', 'ENLARGED FOSSA INTERPEDUNCULARIS']",1.3800000000000002e-05,8.960280499368829e-09
4781,112102,1,HP:0010828,"['MESH:D019569', 'UMLS:C0278152', 'SNOMEDCT_US:13753008', 'HP:0010828']","['SPASMS ON ONE SIDE OF THE FACE', 'HEMIFACIAL SPASMS', 'HEMIFACIAL SPASM']",1.18e-05,3.398104269625227e-09
4782,114839,2,HP:0002195,"['UMLS:C4025719', 'HP:0002195']",DYSGENESIS OF THE CEREBELLAR VERMIS,1.4000000000000001e-05,7.054816017865284e-09
4783,94530,2,HP:0007271,"['UMLS:C4024912', 'HP:0007271']",OCCIPITAL MYELOMENINGOCELE,1.51e-05,1.0706582211386343e-08
4784,79619,2,HP:0002508,"['HP:0006991', 'UMLS:C1855677', 'HP:0002508']","['MALFORMATION OF BRAINSTEM STRUCTURES', 'BRAINSTEM HYPOPLASIA/DYSPLASIA', 'BRAINSTEM DYSPLASIA']",1.7199999999999998e-05,8.667345393377347e-09
4785,73964,2,HP:0000617,"['HP:0007671', 'HP:0008006', 'UMLS:C1836393', 'HP:0000617']","['IMPAIRED SMOOTH PURSUIT OCULAR MOVEMENTS', 'IRREGULAR VISUAL PURSUIT MOVEMENTS', 'DISRUPTED OCULAR PURSUIT MOVEMENTS', 'ABNORMAL SMOOTH PURSUITS', 'ABNORMALITY OF OCULAR SMOOTH PURSUIT']",3.5e-05,1.7637040044663207e-08
4786,81838,4,HP:0011933,"['UMLS:C3810214', 'UMLS:C4021109', 'HP:0011933']","['LONG CEREBELLAR PEDUNCLE', 'LONG CEREBELLAR PEDUNCLES', 'ELONGATED SUPERIOR CEREBELLAR PEDUNCLES', 'ELONGATED SUPERIOR CEREBELLAR PEDUNCLE']",1.99e-05,1.4959469696207838e-08
4787,49408,1,HP:0007655,"['UMLS:C1835801', 'HP:0007655']",EVERSION OF LATERAL THIRD OF LOWER EYELIDS,1.13e-05,4.155773692076098e-09
4788,64259,3,HP:0010314,"['UMLS:C0425772', 'SNOMEDCT_US:102889008', 'HP:0010314']","['PREMATURE BREAST DEVELOPMENT', 'PREMATURE THELARCHE']",1.74e-05,1.7645876614723466e-08
4789,99298,1,HP:0011231,"['UMLS:C1835802', 'UMLS:C4023450', 'HP:0011231']",['PROMINENT EYELASHES'],1.15e-05,4.22932720875001e-09
4790,88479,1,HP:0005218,"['UMLS:C1835798', 'HP:0005218']",ANOPERINEAL FISTULA,1.9e-05,6.987584084021757e-09
4791,82956,1,HP:0004622,"['UMLS:C1837670', 'HP:0004622']",PROGRESSIVE INTERVERTEBRAL SPACE NARROWING,1.28e-05,1.2346048161455894e-09
4792,96411,1,HP:0006719,"['UMLS:C0497538', 'SNOMEDCT_US:92118007', 'HP:0006719']","['NON-CANCEROUS GI TUMORS', 'BENIGN GI TRACT TUMORS', 'BENIGN GASTROINTESTINAL TRACT TUMORS']",1.42e-05,1.847097633160642e-09
4793,97543,1,HP:0006758,"['UMLS:C1834728', 'HP:0006758']","['MALIGNANT GU TRACT TUMOR', 'MALIGNANT GENITOURINARY TRACT TUMOR']",1.4999999999999999e-05,1.951159471648565e-09
4794,50341,1,HP:0012118,"['SNOMEDCT_US:276975007', 'UMLS:C0595989', 'HP:0012118']","['CANCER OF THE LARYNX', 'LARYNGEAL CANCER', 'LARYNGEAL CARCINOMA']",1.53e-05,1.9901826610815367e-09
4795,108786,1,http://purl.obolibrary.org/obo/HP_0030410,"['UMLS:C0206684', 'SNOMEDCT_US:54734006', 'SNOMEDCT_US:307599002', 'MESH:D018266', 'HP:0030410']","['SEBACEOUS CARCINOMA', 'SEBACEOUS GLAND CARCINOMA']",1.99e-05,2.588538232387097e-09
4796,98109,1,HP:0006778,"['UMLS:C3804991', 'HP:0006778']","['BENIGN GU TRACT NEOPLASM', 'BENIGN GENITOURINARY TRACT TUMOR', 'BENIGN GENITOURINARY TRACT NEOPLASM']",1.4999999999999999e-05,1.951159471648565e-09
4797,118809,4,HP:0011462,"['UMLS:C3554568', 'HP:0011462']",YOUNG ADULT ONSET,1.75e-05,8.457874334186528e-09
4798,106957,3,http://purl.obolibrary.org/obo/HP_0025084,HP:0025084,"['FOLLICULAR PUSTULE', 'FOLLICULITIS']",3.11e-05,1.5490219123957662e-08
4799,20718,4,HP:0001041,"['HP:0001068', 'UMLS:C4020880', 'UMLS:C0005874', 'SNOMEDCT_US:398909004', 'MESH:D012393', 'UMLS:C0239488', 'MESH:D001821', 'SNOMEDCT_US:20255002', 'UMLS:C0035854', 'SNOMEDCT_US:271811009', 'HP:0001041']","['BLUSHING', 'RED FACE', 'RED IN THE FACE', 'BLUSHED CHEEKS', 'RUDDY FACE', 'FACIAL ERYTHEMA']",2.15e-05,1.3620081585189662e-08
4800,71986,1,http://purl.obolibrary.org/obo/HP_0030054,"['UMLS:C2748531', 'HP:0030054']",PERIFOLLICULAR FIBROSIS,1.2e-05,1.6356304109964665e-09
4801,82693,1,HP:0004619,"['UMLS:C1834953', 'HP:0004619']",LUMBAR KYPHOSCOLIOSIS,2.2100000000000002e-05,5.022869668568585e-09
4802,55396,1,HP:0008271,"['UMLS:C4020803', 'UMLS:C4021847', 'UMLS:C4020804', 'HP:0008271']","['ABNORMAL TYPE II COLLAGEN', 'ABNORMAL HYALINE COLLAGEN', 'ABNORMAL CARTILAGE COLLAGEN']",1.34e-05,3.045540885014436e-09
4803,112798,1,HP:0200003,"['HP:0004978', 'UMLS:C4021906', 'HP:0200003']","['SPLAYED END PART OF BONE', 'SPLAYED EPIPHYSES']",1.1e-05,2.5000708757581188e-09
4804,124064,1,HP:0006172,"['UMLS:C1834961', 'HP:0006172']","['FLATTENED, SQUARED-OFF END PART OF TUBULAR BONES', 'FLATTENED, SQUARED-OFF EPIPHYSES OF TUBULAR BONES']",1.7199999999999998e-05,3.909201733003603e-09
4805,104498,1,http://purl.obolibrary.org/obo/HP_0025013,HP:0025013,"['DECEREBRATE POSTURING', 'DECEREBRATE RIGIDITY']",8.79e-06,1.3343782926591608e-09
4806,67989,1,HP:0007892,"['UMLS:C4021564', 'HP:0007892']","['HYPOPLASTIC LACRIMAL PUNCTA', 'HYPOPLASIA OF THE LACRIMAL PUNCTA', 'HYPOPLASIA OF THE LACRIMAL PUNCTUM']",1.77e-05,4.451296956092251e-09
4807,113278,1,HP:0100583,"['HP:0100793', 'MESH:D057112', 'UMLS:C0948060', 'UMLS:C0339293', 'SNOMEDCT_US:74895004', 'HP:0100583']","['IRIDOCELE', 'CORNEAL PERFORATION']",1.4000000000000001e-05,3.5207998522763572e-09
4808,118739,1,HP:0000198,"['UMLS:C4280674', 'UMLS:C1858569', 'HP:0000198']","['MISSING STENSEN DUCT', 'MISSING PAROTID DUCT', 'ABSENCE OF PAROTID DUCT', 'FAILURE OF DEVELOPMENT OF STENSEN DUCT', 'FAILURE OF DEVELOPMENT OF PAROTID DUCT', 'ABSENT STENSEN DUCT', 'ABSENCE OF STENSEN DUCT']",1.4800000000000002e-05,3.7219884152635777e-09
4809,49414,1,HP:0007656,"['UMLS:C4024822', 'HP:0007656']","['ABSENT TEAR GLAND', 'LACRIMAL GLAND APLASIA']",1.52e-05,3.822582696757188e-09
4810,61324,1,HP:0009740,"['UMLS:C1400252', 'UMLS:C4020779', 'UMLS:C4024215', 'HP:0009740']","['ABNORMALLY SMALL PAROTID GLAND', 'UNDERDEVELOPMENT OF PAROTID GLAND', 'ABSENCE OF THE PAROTID GLAND', 'HYPOPLASIA OF PAROTID GLAND', 'APLASIA OF THE PAROTID GLAND']",1.4800000000000002e-05,3.7219884152635777e-09
4811,52559,1,HP:0009637,"['HP:0004077', 'UMLS:C4021418', 'HP:0009637']","['APLASIA OF THE PROXIMAL PHALANX OF THE THUMB', 'ABSENT OSSIFICATION/ABSENT PROXIMAL THUMB PHALANX', 'ABSENT INNERMOST THUMB BONE', 'ABSENT PROXIMAL PHALANX OF THUMB']",2.33e-05,5.859616897002794e-09
4812,61312,1,HP:0009741,"['UMLS:C0027719', 'SNOMEDCT_US:32916005', 'MESH:D009400', 'HP:0009741']","['SCARRING OF KIDNEY ARTERIES', 'THICKENING OF KIDNEY ARTIRIES', 'NEPHROSCLEROSIS']",1.04e-05,2.615451318833865e-09
4813,53392,1,HP:0005707,"['UMLS:C4021627', 'HP:0005707']","['BILATERAL DIGITALIZED THUMB', 'BILATERAL TRIPHALANGEAL THUMBS']",1.21e-05,3.0429770151817082e-09
4814,73712,2,HP:0000620,"['MESH:D003607', 'SNOMEDCT_US:85777005', 'UMLS:C0010930', 'HP:0000620']","['INFECTION OF THE LACRIMAL SAC', 'DACROCYSTITIS', 'DACRYOCYSTITIS']",1.59e-05,9.951044865998794e-09
4815,57885,1,HP:0007732,"['UMLS:C1863200', 'HP:0007732']","['UNDERDEVELOPED TEAR GLAND', 'HYPOPLASTIC LACRIMAL GLAND', 'LACRIMAL GLAND HYPOPLASIA']",1.52e-05,3.822582696757188e-09
4816,83409,4,HP:0010524,"['SNOMEDCT_US:42341009', 'MESH:D000377', 'UMLS:C0001816', 'HP:0010524']",AGNOSIA,5.19e-05,3.6445108428612966e-08
4817,88153,2,HP:0012557,"['UMLS:C4022848', 'HP:0012557']",EEG WITH CENTROTEMPORAL FOCAL SPIKE WAVES,2.15e-05,4.009873180620343e-09
4818,91035,3,HP:0005281,"['UMLS:C4280494', 'UMLS:C1865597', 'HP:0005281']","['HYPOPLASTIC BRIDGE OF NOSE', 'SMALL BRIDGE OF NOSE', 'DECREASED SIZE OF NASAL BRIDGE', 'DECREASED SIZE OF BRIDGE OF NOSE', 'SMALL NASAL BRIDGE', 'HYPOTROPHIC NASAL BRIDGE', 'HYPOTROPHIC BRIDGE OF NOSE', 'HYPOPLASTIC NASAL BRIDGE']",1.89e-05,1.0330543932426602e-08
4819,69146,2,HP:0005008,"['UMLS:C4025260', 'HP:0005008']",['LARGE JOINT DISLOCATIONS'],1.3000000000000001e-05,5.363472635137131e-09
4820,101331,2,HP:0008755,"['UMLS:C0585984', 'SNOMEDCT_US:308232009', 'HP:0008755']",LARYNGOTRACHEOMALACIA,1.3300000000000001e-05,5.4872450805633725e-09
4821,103068,4,HP:0010747,"['UMLS:C1844562', 'HP:0010747']",MEDIAL FLARING OF THE EYEBROW,2.15e-05,2.911156751075496e-08
4822,66103,2,HP:0100950,"['MESH:C566945', 'UMLS:C1969443', 'SNOMEDCT_US:237999008', 'HP:0100950']","['MEDIUM AND SHORT-CHAIN L-3-HYDROXYACYL-COENZYME A DEHYDROGENASE DEFICIENCY', 'LONG CHAIN 3 HYDROXYACYL COA DEHYDROGENASE DEFICIENCY', 'SHORT-CHAIN 3-HYDROXYACYL-COENZYME A DEHYDROGENASE DEFICIENCY', 'DECREASED ACTIVITY OF 3-HYDROXYACYL-COA DEHYDROGENASE']",1.7100000000000002e-05,6.435431429118281e-09
4823,55210,1,HP:0004309,"['HP:0006676', 'UMLS:C0559106', 'SNOMEDCT_US:195060002', 'HP:0004309']","['VENTRICULAR PRE-EXCITATION', 'PRE-EXCITATION SYNDROME', 'PREEXCITATION', 'VENTRICULAR PREEXCITATION']",2.72e-05,4.57516829982601e-09
4824,122519,3,HP:0200125,"['UMLS:C2751582', 'HP:0200125']",MITOCHONDRIAL RESPIRATORY CHAIN DEFECTS,1.76e-05,8.03742440869932e-09
4825,116339,2,HP:0012841,"['UMLS:C1860475', 'HP:0012841']","['TORTUOUS RETINAL VESSELS', 'RETINAL VASCULAR TORTUOSITY']",2.7899999999999997e-05,7.799408509558491e-09
4826,75424,2,HP:0007924,"['HP:0007652', 'UMLS:C3278981', 'UMLS:C1853141', 'HP:0007924']","['SUBACUTE DETERIORATION OF VISUAL ACUITY', 'SLOW DECREASE IN SHARPNESS OF VISION', 'DECREASED VISUAL ACUITY, SLOWLY PROGRESSIVE', 'SLOW DECREASE IN VISUAL ACUITY']",1.58e-05,3.7209255619880558e-09
4827,77361,1,HP:0001112,"['HP:0001086', 'UMLS:C0917796', 'SNOMEDCT_US:58610003', 'MESH:D029242', 'HP:0001112']","['LEBER OPTIC ATROPHY FEATURES', 'LEBER OPTIC DEGENERATION', 'LEBER OPTIC ATROPHY']",1.3800000000000002e-05,2.321225093294079e-09
4828,58594,1,HP:0007768,"['HP:0008015', 'UMLS:C4021569', 'HP:0007768']","['TORTUOSITY OF MAIN RETINAL VESSELS', 'CENTRAL RETINAL VESSEL VASCULAR TORTUOSITY']",1.42e-05,2.388506980056226e-09
4829,64115,2,HP:0004428,"['UMLS:C0332606', 'SNOMEDCT_US:69288002', 'HP:0004428']","['ELF-LIKE FACIAL APPEARANCE', 'ELF-LIKE FACIAL FEATURES', 'LEPRECHAUN FACIES', 'ELFIN FACIES']",1.23e-05,1.1443582139110041e-08
4830,64323,1,HP:0010312,"['MESH:C565299', 'UMLS:C1854013', 'HP:0010312']",ASYMMETRY OF THE BREASTS,1.15e-05,3.1179724650199026e-09
4831,107623,1,HP:0005420,"['HP:0005395', 'UMLS:C4025198', 'HP:0005420']",RECURRENT GRAM-NEGATIVE BACTERIAL INFECTIONS,9.340000000000001e-05,7.138286730138927e-09
4832,113642,2,HP:0007499,"['UMLS:C4024862', 'HP:0007499']",['RECURRENT STAPHYLOCOCCAL INFECTIONS'],2.46e-05,3.1922191860181447e-09
4833,116310,1,HP:0012844,"['UMLS:C0334263', 'SNOMEDCT_US:274900003', 'SNOMEDCT_US:46199002', 'HP:0012844']","['TRICHOLEMMOMA', 'TRICHILEMMOMA']",4.970000000000001e-05,1.4367770766747399e-08
4834,110002,1,http://purl.obolibrary.org/obo/HP_0030448,"['SNOMEDCT_US:269469005', 'UMLS:C1261473', 'SNOMEDCT_US:2424003', 'SNOMEDCT_US:424413001', 'SNOMEDCT_US:424952003', 'MESH:D012509', 'HP:0030448']","['SOFT TISSUE SARCOMAS', 'SOFT TISSUE SARCOMA']",7.609999999999999e-05,1.0440658038319654e-08
4835,57226,4,HP:0004375,"['UMLS:C0027766', 'SNOMEDCT_US:126950007', 'MESH:D009423', 'HP:0004375']","['TUMOR OF THE NERVOUS SYSTEM', 'NEOPLASIA OF THE NERVOUS SYSTEM', 'NERVOUS SYSTEM CANCER', 'NEOPLASM OF THE NERVOUS SYSTEM']",3.76e-05,2.8961089089852152e-08
4836,89297,3,HP:0100273,"['UMLS:C0009375', 'SNOMEDCT_US:126838000', 'MESH:D003110', 'HP:0100273']","['COLON TUMOR', 'NEOPLASM OF THE COLON']",3.84e-05,2.1484665239621732e-08
4837,66773,2,HP:0007856,"['HP:0008004', 'UMLS:C4021565', 'HP:0007856']","['PUNCTATE CORNEAL OPACITIES', 'PUNCTATE OPACIFICATION OF THE CORNEA']",2.3899999999999998e-05,3.4006273539913608e-09
