HPO_ID,HP_Term,Frequency,GARD_IDS
HP:0001252,Muscular hypotonia,Very frequent (99-80%),GARD:0009827
HP:0001263,Global developmental delay,Very frequent (99-80%),GARD:0009827
HP:0001252,Muscular hypotonia,Very frequent (99-80%),GARD:0009829
HP:0001263,Global developmental delay,Very frequent (99-80%),GARD:0009829
HP:0001399,Hepatic failure,Frequent (79-30%),GARD:0009829
HP:0000218,High palate,Very frequent (99-80%),GARD:0009826
HP:0000486,Strabismus,Very frequent (99-80%),GARD:0009826
HP:0000582,Upslanted palpebral fissure,Very frequent (99-80%),GARD:0009826
HP:0000154,Wide mouth,Frequent (79-30%),GARD:0009826
HP:0000219,Thin upper lip vermilion,Frequent (79-30%),GARD:0009826
HP:0000276,Long face,Frequent (79-30%),GARD:0009826
HP:0000278,Retrognathia,Frequent (79-30%),GARD:0009826
HP:0000286,Epicanthus,Frequent (79-30%),GARD:0009826
HP:0000303,Mandibular prognathia,Frequent (79-30%),GARD:0009826
HP:0000316,Hypertelorism,Frequent (79-30%),GARD:0009826
HP:0000343,Long philtrum,Frequent (79-30%),GARD:0009826
HP:0000448,Prominent nose,Frequent (79-30%),GARD:0009826
HP:0000463,Anteverted nares,Frequent (79-30%),GARD:0009826
HP:0000565,Esotropia,Frequent (79-30%),GARD:0009826
HP:0000750,Delayed speech and language development,Frequent (79-30%),GARD:0009826
HP:0000938,Osteopenia,Frequent (79-30%),GARD:0009826
HP:0000939,Osteoporosis,Frequent (79-30%),GARD:0009826
HP:0001250,Seizures,Frequent (79-30%),GARD:0009826
HP:0001263,Global developmental delay,Frequent (79-30%),GARD:0009826
HP:0001265,Hyporeflexia,Frequent (79-30%),GARD:0009826
HP:0001321,Cerebellar hypoplasia,Frequent (79-30%),GARD:0009826
HP:0001388,Joint laxity,Frequent (79-30%),GARD:0009826
HP:0001763,Pes planus,Frequent (79-30%),GARD:0009826
HP:0001999,Abnormal facial shape,Frequent (79-30%),GARD:0009826
HP:0002013,Vomiting,Frequent (79-30%),GARD:0009826
HP:0002751,Kyphoscoliosis,Frequent (79-30%),GARD:0009826
HP:0003186,Inverted nipples,Frequent (79-30%),GARD:0009826
HP:0007552,Abnormal subcutaneous fat tissue distribution,Frequent (79-30%),GARD:0009826
HP:0008936,Muscular hypotonia of the trunk,Frequent (79-30%),GARD:0009826
HP:0009125,Lipodystrophy,Frequent (79-30%),GARD:0009826
HP:0011220,Prominent forehead,Frequent (79-30%),GARD:0009826
HP:0011968,Feeding difficulties,Frequent (79-30%),GARD:0009826
HP:0012448,Delayed myelination,Frequent (79-30%),GARD:0009826
HP:0100807,Long fingers,Frequent (79-30%),GARD:0009826
HP:0000044,Hypogonadotrophic hypogonadism,Occasional (29-5%),GARD:0009826
HP:0000091,Abnormality of the renal tubule,Occasional (29-5%),GARD:0009826
HP:0000093,Proteinuria,Occasional (29-5%),GARD:0009826
HP:0000100,Nephrotic syndrome,Occasional (29-5%),GARD:0009826
HP:0000377,Abnormality of the pinna,Occasional (29-5%),GARD:0009826
HP:0000400,Macrotia,Occasional (29-5%),GARD:0009826
HP:0000426,Prominent nasal bridge,Occasional (29-5%),GARD:0009826
HP:0000510,Rod-cone dystrophy,Occasional (29-5%),GARD:0009826
HP:0000518,Cataract,Occasional (29-5%),GARD:0009826
HP:0000545,Myopia,Occasional (29-5%),GARD:0009826
HP:0000842,Hyperinsulinemia,Occasional (29-5%),GARD:0009826
HP:0000845,Growth hormone excess,Occasional (29-5%),GARD:0009826
HP:0000855,Insulin resistance,Occasional (29-5%),GARD:0009826
HP:0000870,Prolactin excess,Occasional (29-5%),GARD:0009826
HP:0001249,Intellectual disability,Occasional (29-5%),GARD:0009826
HP:0001251,Ataxia,Occasional (29-5%),GARD:0009826
HP:0001320,Cerebellar vermis hypoplasia,Occasional (29-5%),GARD:0009826
HP:0001395,Hepatic fibrosis,Occasional (29-5%),GARD:0009826
HP:0001508,Failure to thrive,Occasional (29-5%),GARD:0009826
HP:0001698,Pericardial effusion,Occasional (29-5%),GARD:0009826
HP:0001929,Reduced factor XI activity,Occasional (29-5%),GARD:0009826
HP:0001945,Fever,Occasional (29-5%),GARD:0009826
HP:0001976,Reduced antithrombin III activity,Occasional (29-5%),GARD:0009826
HP:0002098,Respiratory distress,Occasional (29-5%),GARD:0009826
HP:0002280,Enlarged cisterna magna,Occasional (29-5%),GARD:0009826
HP:0002828,Multiple joint contractures,Occasional (29-5%),GARD:0009826
HP:0002910,Elevated hepatic transaminase,Occasional (29-5%),GARD:0009826
HP:0002925,Increased thyroid-stimulating hormone level,Occasional (29-5%),GARD:0009826
HP:0003073,Hypoalbuminemia,Occasional (29-5%),GARD:0009826
HP:0005562,Multiple renal cysts,Occasional (29-5%),GARD:0009826
HP:0008734,Decreased testicular size,Occasional (29-5%),GARD:0009826
HP:0009830,Peripheral neuropathy,Occasional (29-5%),GARD:0009826
HP:0010463,Aplasia of the ovary,Occasional (29-5%),GARD:0009826
HP:0011443,Abnormality of coordination,Occasional (29-5%),GARD:0009826
HP:0011842,Abnormality of skeletal morphology,Occasional (29-5%),GARD:0009826
HP:0011858,Reduced factor IX activity,Occasional (29-5%),GARD:0009826
HP:0011951,Aspiration pneumonia,Occasional (29-5%),GARD:0009826
HP:0012509,Reduced thyroxin-binding globulin,Occasional (29-5%),GARD:0009826
HP:0012882,Hyperplastic labia majora,Occasional (29-5%),GARD:0009826
HP:0030146,Abnormal liver parenchyma morphology,Occasional (29-5%),GARD:0009826
HP:0030609,Photoreceptor layer loss on macular OCT,Occasional (29-5%),GARD:0009826
HP:0000926,Platyspondyly,Very rare (<4-1%),GARD:0009826
HP:0001004,Lymphedema,Very rare (<4-1%),GARD:0009826
HP:0001305,Dandy-Walker malformation,Very rare (<4-1%),GARD:0009826
HP:0001639,Hypertrophic cardiomyopathy,Very rare (<4-1%),GARD:0009826
HP:0001681,Angina pectoris,Very rare (<4-1%),GARD:0009826
HP:0001701,Pericarditis,Very rare (<4-1%),GARD:0009826
HP:0002170,Intracranial hemorrhage,Very rare (<4-1%),GARD:0009826
HP:0002625,Deep venous thrombosis,Very rare (<4-1%),GARD:0009826
HP:0012050,Anasarca,Very rare (<4-1%),GARD:0009826
HP:0031404,Impaired antigen-specific response,Very rare (<4-1%),GARD:0009826
HP:0040238,Impaired neutrophil chemotaxis,Very rare (<4-1%),GARD:0009826
HP:0000256,Macrocephaly,Frequent (79-30%),GARD:0010472
HP:0000708,Behavioral abnormality,Frequent (79-30%),GARD:0010472
HP:0001250,Seizures,Very frequent (99-80%),GARD:0010472
HP:0001252,Muscular hypotonia,Frequent (79-30%),GARD:0010472
HP:0001285,Spastic tetraparesis,Frequent (79-30%),GARD:0010472
HP:0002071,Abnormality of extrapyramidal motor function,Frequent (79-30%),GARD:0010472
HP:0002357,Dysphasia,Occasional (29-5%),GARD:0010472
HP:0002383,Encephalitis,Very frequent (99-80%),GARD:0010472
HP:0004375,Neoplasm of the nervous system,Frequent (79-30%),GARD:0010472
HP:0006887,"Intellectual disability, progressive",Very frequent (99-80%),GARD:0010472
HP:0007360,Aplasia/Hypoplasia of the cerebellum,Frequent (79-30%),GARD:0010472
HP:0010864,"Intellectual disability, severe",Very frequent (99-80%),GARD:0010472
HP:0000939,Osteoporosis,Very frequent (99-80%),GARD:0006760
HP:0001288,Gait disturbance,Frequent (79-30%),GARD:0006760
HP:0002653,Bone pain,Very frequent (99-80%),GARD:0006760
HP:0002757,Recurrent fractures,Very frequent (99-80%),GARD:0006760
HP:0002808,Kyphosis,Occasional (29-5%),GARD:0006760
HP:0002953,Vertebral compression fractures,Frequent (79-30%),GARD:0006760
HP:0000003,Multicystic kidney dysplasia,Very frequent (99-80%),GARD:0010994
HP:0000028,Cryptorchidism,Very frequent (99-80%),GARD:0010994
HP:0000046,Scrotal hypoplasia,Very frequent (99-80%),GARD:0010994
HP:0000126,Hydronephrosis,Very frequent (99-80%),GARD:0010994
HP:0000252,Microcephaly,Very frequent (99-80%),GARD:0010994
HP:0000280,Coarse facial features,Very frequent (99-80%),GARD:0010994
HP:0000316,Hypertelorism,Frequent (79-30%),GARD:0010994
HP:0000343,Long philtrum,Frequent (79-30%),GARD:0010994
HP:0000347,Micrognathia,Frequent (79-30%),GARD:0010994
HP:0000365,Hearing impairment,Occasional (29-5%),GARD:0010994
HP:0000369,Low-set ears,Frequent (79-30%),GARD:0010994
HP:0000426,Prominent nasal bridge,Very frequent (99-80%),GARD:0010994
HP:0000445,Wide nose,Very frequent (99-80%),GARD:0010994
HP:0000448,Prominent nose,Very frequent (99-80%),GARD:0010994
HP:0000684,Delayed eruption of teeth,Frequent (79-30%),GARD:0010994
HP:0000750,Delayed speech and language development,Frequent (79-30%),GARD:0010994
HP:0000946,Hypoplastic ilia,Very frequent (99-80%),GARD:0010994
HP:0001249,Intellectual disability,Very frequent (99-80%),GARD:0010994
HP:0001250,Seizures,Frequent (79-30%),GARD:0010994
HP:0001263,Global developmental delay,Very frequent (99-80%),GARD:0010994
HP:0001274,Agenesis of corpus callosum,Frequent (79-30%),GARD:0010994
HP:0001631,Atrial septal defect,Occasional (29-5%),GARD:0010994
HP:0001762,Talipes equinovarus,Frequent (79-30%),GARD:0010994
HP:0002020,Gastroesophageal reflux,Occasional (29-5%),GARD:0010994
HP:0002089,Pulmonary hypoplasia,Occasional (29-5%),GARD:0010994
HP:0002104,Apnea,Occasional (29-5%),GARD:0010994
HP:0002209,Sparse scalp hair,Frequent (79-30%),GARD:0010994
HP:0002213,Fine hair,Frequent (79-30%),GARD:0010994
HP:0002804,Arthrogryposis multiplex congenita,Very frequent (99-80%),GARD:0010994
HP:0002974,Radioulnar synostosis,Occasional (29-5%),GARD:0010994
HP:0003175,Hypoplastic ischia,Very frequent (99-80%),GARD:0010994
HP:0003273,Hip contracture,Very frequent (99-80%),GARD:0010994
HP:0004279,Short palm,Very frequent (99-80%),GARD:0010994
HP:0004322,Short stature,Occasional (29-5%),GARD:0010994
HP:0006380,Knee flexion contracture,Very frequent (99-80%),GARD:0010994
HP:0006443,Patellar aplasia,Very frequent (99-80%),GARD:0010994
HP:0008665,Clitoral hypertrophy,Very frequent (99-80%),GARD:0010994
HP:0011968,Feeding difficulties,Occasional (29-5%),GARD:0010994
HP:0000765,Abnormality of the thorax,Very frequent (99-80%),GARD:0008485
HP:0001177,Preaxial hand polydactyly,Very frequent (99-80%),GARD:0008485
HP:0006101,Finger syndactyly,Very frequent (99-80%),GARD:0008485
HP:0000276,Long face,Very frequent (99-80%),GARD:0008449
HP:0000340,Sloping forehead,Frequent (79-30%),GARD:0008449
HP:0000365,Hearing impairment,Frequent (79-30%),GARD:0008449
HP:0000403,Recurrent otitis media,Frequent (79-30%),GARD:0008449
HP:0000430,Underdeveloped nasal alae,Frequent (79-30%),GARD:0008449
HP:0000445,Wide nose,Very frequent (99-80%),GARD:0008449
HP:0000648,Optic atrophy,Occasional (29-5%),GARD:0008449
HP:0001027,"Soft, doughy skin",Occasional (29-5%),GARD:0008449
HP:0001250,Seizures,Occasional (29-5%),GARD:0008449
HP:0001256,"Intellectual disability, mild",Frequent (79-30%),GARD:0008449
HP:0001263,Global developmental delay,Frequent (79-30%),GARD:0008449
HP:0001596,Alopecia,Occasional (29-5%),GARD:0008449
HP:0001629,Ventricular septal defect,Frequent (79-30%),GARD:0008449
HP:0002092,Pulmonary arterial hypertension,Frequent (79-30%),GARD:0008449
HP:0002205,Recurrent respiratory infections,Frequent (79-30%),GARD:0008449
HP:0004322,Short stature,Occasional (29-5%),GARD:0008449
HP:0004334,Dermal atrophy,Occasional (29-5%),GARD:0008449
HP:0004415,Pulmonary artery stenosis,Very frequent (99-80%),GARD:0008449
HP:0005280,Depressed nasal bridge,Very frequent (99-80%),GARD:0008449
HP:0009882,Short distal phalanx of finger,Very frequent (99-80%),GARD:0008449
HP:0011108,Recurrent sinusitis,Frequent (79-30%),GARD:0008449
HP:0011800,Midface retrusion,Very frequent (99-80%),GARD:0008449
HP:0100593,Calcification of cartilage,Very frequent (99-80%),GARD:0008449
HP:0100682,Tracheal atresia,Very frequent (99-80%),GARD:0008449
HP:0000252,Microcephaly,Frequent (79-30%),GARD:0010572
HP:0000275,Narrow face,Very frequent (99-80%),GARD:0010572
HP:0000276,Long face,Very frequent (99-80%),GARD:0010572
HP:0000303,Mandibular prognathia,Occasional (29-5%),GARD:0010572
HP:0000366,Abnormality of the nose,Occasional (29-5%),GARD:0010572
HP:0000400,Macrotia,Very frequent (99-80%),GARD:0010572
HP:0000486,Strabismus,Very frequent (99-80%),GARD:0010572
HP:0000490,Deeply set eye,Occasional (29-5%),GARD:0010572
HP:0000574,Thick eyebrow,Very frequent (99-80%),GARD:0010572
HP:0000602,Ophthalmoplegia,Frequent (79-30%),GARD:0010572
HP:0000639,Nystagmus,Frequent (79-30%),GARD:0010572
HP:0000717,Autism,Frequent (79-30%),GARD:0010572
HP:0000733,Stereotypy,Frequent (79-30%),GARD:0010572
HP:0000748,Inappropriate laughter,Frequent (79-30%),GARD:0010572
HP:0000765,Abnormality of the thorax,Frequent (79-30%),GARD:0010572
HP:0000767,Pectus excavatum,Frequent (79-30%),GARD:0010572
HP:0001181,Adducted thumb,Frequent (79-30%),GARD:0010572
HP:0001272,Cerebellar atrophy,Very frequent (99-80%),GARD:0010572
HP:0001332,Dystonia,Frequent (79-30%),GARD:0010572
HP:0001344,Absent speech,Very frequent (99-80%),GARD:0010572
HP:0002015,Dysphagia,Frequent (79-30%),GARD:0010572
HP:0002020,Gastroesophageal reflux,Frequent (79-30%),GARD:0010572
HP:0002066,Gait ataxia,Frequent (79-30%),GARD:0010572
HP:0002078,Truncal ataxia,Very frequent (99-80%),GARD:0010572
HP:0002119,Ventriculomegaly,Frequent (79-30%),GARD:0010572
HP:0002120,Cerebral cortical atrophy,Frequent (79-30%),GARD:0010572
HP:0002187,"Intellectual disability, profound",Very frequent (99-80%),GARD:0010572
HP:0002197,Generalized-onset seizure,Very frequent (99-80%),GARD:0010572
HP:0002300,Mutism,Frequent (79-30%),GARD:0010572
HP:0002376,Developmental regression,Very frequent (99-80%),GARD:0010572
HP:0002529,Neuronal loss in central nervous system,Very frequent (99-80%),GARD:0010572
HP:0002804,Arthrogryposis multiplex congenita,Occasional (29-5%),GARD:0010572
HP:0003199,Decreased muscle mass,Occasional (29-5%),GARD:0010572
HP:0004326,Cachexia,Very frequent (99-80%),GARD:0010572
HP:0005692,Joint hyperflexibility,Occasional (29-5%),GARD:0010572
HP:0007360,Aplasia/Hypoplasia of the cerebellum,Very frequent (99-80%),GARD:0010572
HP:0007370,Aplasia/Hypoplasia of the corpus callosum,Frequent (79-30%),GARD:0010572
HP:0008872,Feeding difficulties in infancy,Frequent (79-30%),GARD:0010572
HP:0011344,Severe global developmental delay,Very frequent (99-80%),GARD:0010572
HP:0100024,Conspicuously happy disposition,Frequent (79-30%),GARD:0010572
HP:0100613,Death in early adulthood,Occasional (29-5%),GARD:0010572
HP:0000028,Cryptorchidism,Very frequent (99-80%),GARD:0009178
HP:0000054,Micropenis,Very frequent (99-80%),GARD:0009178
HP:0000252,Microcephaly,Very frequent (99-80%),GARD:0009178
HP:0000293,Full cheeks,Frequent (79-30%),GARD:0009178
HP:0000311,Round face,Very frequent (99-80%),GARD:0009178
HP:0000340,Sloping forehead,Very frequent (99-80%),GARD:0009178
HP:0000639,Nystagmus,Frequent (79-30%),GARD:0009178
HP:0000713,Agitation,Frequent (79-30%),GARD:0009178
HP:0000819,Diabetes mellitus,Occasional (29-5%),GARD:0009178
HP:0001182,Tapered finger,Frequent (79-30%),GARD:0009178
HP:0001250,Seizures,Frequent (79-30%),GARD:0009178
HP:0001252,Muscular hypotonia,Frequent (79-30%),GARD:0009178
HP:0001276,Hypertonia,Frequent (79-30%),GARD:0009178
HP:0001347,Hyperreflexia,Frequent (79-30%),GARD:0009178
HP:0001510,Growth delay,Very frequent (99-80%),GARD:0009178
HP:0001513,Obesity,Very frequent (99-80%),GARD:0009178
HP:0001762,Talipes equinovarus,Frequent (79-30%),GARD:0009178
HP:0002353,EEG abnormality,Very frequent (99-80%),GARD:0009178
HP:0002714,Downturned corners of mouth,Frequent (79-30%),GARD:0009178
HP:0003241,External genital hypoplasia,Very frequent (99-80%),GARD:0009178
HP:0008736,Hypoplasia of penis,Very frequent (99-80%),GARD:0009178
HP:0009748,Large earlobe,Very frequent (99-80%),GARD:0009178
HP:0010864,"Intellectual disability, severe",Very frequent (99-80%),GARD:0009178
HP:0011344,Severe global developmental delay,Very frequent (99-80%),GARD:0009178
HP:0012471,Thick vermilion border,Very frequent (99-80%),GARD:0009178
HP:0001249,Intellectual disability,Very frequent (99-80%),GARD:0008360
HP:0007730,Iris hypopigmentation,Very frequent (99-80%),GARD:0008360
HP:0000988,Skin rash,Very frequent (99-80%),GARD:0010966
HP:0001386,Joint swelling,Very frequent (99-80%),GARD:0010966
HP:0001701,Pericarditis,Occasional (29-5%),GARD:0010966
HP:0001744,Splenomegaly,Occasional (29-5%),GARD:0010966
HP:0001945,Fever,Very frequent (99-80%),GARD:0010966
HP:0002027,Abdominal pain,Occasional (29-5%),GARD:0010966
HP:0002202,Pleural effusion,Occasional (29-5%),GARD:0010966
HP:0002240,Hepatomegaly,Occasional (29-5%),GARD:0010966
HP:0002716,Lymphadenopathy,Frequent (79-30%),GARD:0010966
HP:0002829,Arthralgia,Very frequent (99-80%),GARD:0010966
HP:0002960,Autoimmunity,Very frequent (99-80%),GARD:0010966
HP:0003565,Elevated erythrocyte sedimentation rate,Very frequent (99-80%),GARD:0010966
HP:0005681,Juvenile rheumatoid arthritis,Very frequent (99-80%),GARD:0010966
HP:0011227,Elevated C-reactive protein level,Very frequent (99-80%),GARD:0010966
HP:0012122,Anterior uveitis,Occasional (29-5%),GARD:0010966
HP:0000689,Dental malocclusion,Very frequent (99-80%),GARD:0003931
HP:0001373,Joint dislocation,Very frequent (99-80%),GARD:0003931
HP:0001376,Limitation of joint mobility,Very frequent (99-80%),GARD:0003931
HP:0001386,Joint swelling,Very frequent (99-80%),GARD:0003931
HP:0002186,Apraxia,Very frequent (99-80%),GARD:0003931
HP:0002829,Arthralgia,Very frequent (99-80%),GARD:0003931
HP:0003493,Antinuclear antibody positivity,Very frequent (99-80%),GARD:0003931
HP:0003565,Elevated erythrocyte sedimentation rate,Very frequent (99-80%),GARD:0003931
HP:0005681,Juvenile rheumatoid arthritis,Very frequent (99-80%),GARD:0003931
HP:0005764,Polyarticular arthritis,Very frequent (99-80%),GARD:0003931
HP:0011227,Elevated C-reactive protein level,Very frequent (99-80%),GARD:0003931
HP:0000083,Renal insufficiency,Frequent (79-30%),GARD:0005797
HP:0000093,Proteinuria,Frequent (79-30%),GARD:0005797
HP:0000100,Nephrotic syndrome,Frequent (79-30%),GARD:0005797
HP:0000105,Enlarged kidney,Frequent (79-30%),GARD:0005797
HP:0000112,Nephropathy,Frequent (79-30%),GARD:0005797
HP:0000158,Macroglossia,Occasional (29-5%),GARD:0005797
HP:0000217,Xerostomia,Occasional (29-5%),GARD:0005797
HP:0000790,Hematuria,Occasional (29-5%),GARD:0005797
HP:0000853,Goiter,Occasional (29-5%),GARD:0005797
HP:0000846,Adrenal insufficiency,Occasional (29-5%),GARD:0005797
HP:0000979,Purpura,Occasional (29-5%),GARD:0005797
HP:0001097,Keratoconjunctivitis sicca,Occasional (29-5%),GARD:0005797
HP:0001271,Polyneuropathy,Occasional (29-5%),GARD:0005797
HP:0002240,Hepatomegaly,Frequent (79-30%),GARD:0005797
HP:0001635,Congestive heart failure,Frequent (79-30%),GARD:0005797
HP:0001639,Hypertrophic cardiomyopathy,Very frequent (99-80%),GARD:0005797
HP:0001662,Bradycardia,Occasional (29-5%),GARD:0005797
HP:0001746,Asplenia,Occasional (29-5%),GARD:0005797
HP:0002019,Constipation,Frequent (79-30%),GARD:0005797
HP:0002024,Malabsorption,Occasional (29-5%),GARD:0005797
HP:0002094,Dyspnea,Frequent (79-30%),GARD:0005797
HP:0002202,Pleural effusion,Occasional (29-5%),GARD:0005797
HP:0002239,Gastrointestinal hemorrhage,Occasional (29-5%),GARD:0005797
HP:0002271,Autonomic dysregulation,Occasional (29-5%),GARD:0005797
HP:0002579,Gastrointestinal dysmotility,Occasional (29-5%),GARD:0005797
